Device Started
MPU6050 connection successful
-0.3,0.1,0.2,3.9,-61.2,-34.0,-19.8,72.7,
-1.2,0.4,0.3,13.1,-49.0,-82.6,-42.7,105.1,
-1.0,0.3,0.9,13.6,-9.7,-6.3,28.0,30.3,
-0.5,0.2,0.5,7.6,9.5,62.0,14.5,64.3,
-0.6,0.2,0.5,7.4,11.2,3.5,-61.5,62.6,
-1.2,0.3,0.7,14.1,12.2,-28.3,-20.4,37.0,
-0.9,0.4,0.5,10.8,-12.6,66.1,87.0,109.9,
-0.2,0.3,0.3,4.6,-25.0,15.1,0.7,29.3,
-0.8,0.4,0.4,10.0,-89.5,7.8,-41.6,99.0,
-1.6,0.2,0.5,17.0,-11.5,7.0,90.1,91.1,
-0.6,-0.1,0.3,7.0,28.1,39.7,9.4,49.6,
-0.6,-0.2,0.2,6.7,42.1,11.9,-151.9,158.1,
-1.5,1.1,0.3,18.8,-13.3,-210.1,5.0,210.5,
-0.5,0.5,0.2,7.1,25.4,95.4,160.5,188.5,
-0.5,0.3,0.4,7.0,-23.7,61.1,21.7,69.1,
-1.7,0.2,0.7,18.1,-9.1,-2.7,55.3,56.1,
-0.9,0.2,0.5,10.2,12.4,-31.1,-19.7,38.9,
-0.2,0.1,0.2,3.1,-3.6,4.0,-153.4,153.5,
-0.8,0.4,0.5,10.0,18.2,-34.4,-166.5,171.0,
-0.9,0.4,0.3,10.8,-12.2,9.7,134.1,135.0,
-0.5,0.3,0.3,6.9,3.4,39.4,129.8,135.7,
-1.0,0.4,0.5,11.9,-25.3,-2.3,-47.2,53.6,
-1.5,0.1,0.8,17.4,-22.7,-30.2,0.3,37.8,
-0.6,-0.1,0.4,6.8,-7.0,1.5,22.8,23.9,
-0.3,-0.0,0.1,2.9,7.4,26.1,-101.2,104.7,
-0.8,0.5,0.4,10.1,26.4,52.5,175.8,185.4,
-0.6,0.2,0.4,7.2,14.4,46.9,102.8,113.9,
-0.8,0.1,0.5,9.7,-17.2,-36.6,-37.9,55.4,
-1.5,0.1,0.8,16.9,-21.1,4.4,-18.4,28.4,
-0.5,0.2,0.4,6.2,14.4,6.3,-53.3,55.6,
-0.6,0.2,0.3,7.1,21.0,26.7,-186.3,189.4,
-1.6,0.9,0.4,19.2,3.4,-86.8,60.7,105.9,
-0.7,0.5,0.4,9.2,18.2,41.8,204.7,209.7,
-0.6,0.3,0.4,8.1,-11.3,28.9,26.4,40.7,
-1.8,0.1,0.9,20.1,6.4,14.3,24.3,28.9,
-0.8,-0.0,0.5,9.0,-13.0,-1.8,-57.1,58.6,
-0.2,0.2,0.2,3.9,6.1,42.3,-124.5,131.6,
-1.0,0.6,0.5,13.0,-1.3,-45.2,-120.6,128.8,
-1.3,0.6,0.4,14.8,2.3,-6.9,145.2,145.4,
-0.7,0.3,0.4,8.5,28.1,78.8,109.6,137.9,
-0.5,0.1,0.5,7.4,-18.4,-18.0,-54.4,60.2,
-1.3,0.5,0.9,16.2,-28.4,-72.0,41.0,87.6,
-0.7,0.2,0.5,8.5,20.2,0.8,51.6,55.4,
-0.4,0.1,0.4,5.6,-22.9,-0.7,-138.3,140.2,
-1.1,0.0,0.7,13.0,-10.2,-72.3,-174.0,188.7,
-0.5,0.3,0.1,5.9,29.0,35.8,158.5,165.0,
-0.4,0.3,0.2,5.0,19.1,-29.5,96.0,102.3,
-1.1,0.6,0.9,14.9,-46.5,-59.2,-57.4,94.7,
-1.4,-0.0,1.1,17.4,-5.5,9.6,9.4,14.5,
-0.6,0.0,0.5,8.1,-2.3,63.8,7.2,64.2,
-0.3,0.0,0.3,4.3,-24.6,10.8,-156.8,159.1,
-1.1,-0.0,0.5,11.9,3.3,-106.4,-77.4,131.6,
-0.6,0.7,0.3,9.4,95.5,122.8,227.4,275.6,
-0.4,0.2,0.3,5.3,26.2,-6.5,26.5,37.8,
-1.0,0.0,0.8,13.4,-23.3,-31.8,5.2,39.8,
-0.9,-0.1,0.8,12.4,-33.1,32.3,-18.3,49.7,
-0.3,0.0,0.3,4.4,-21.7,73.3,-92.0,119.6,
-0.8,0.1,0.5,9.5,-20.3,-4.7,-173.0,174.3,
-1.3,0.5,0.5,14.6,29.4,-12.6,118.1,122.4,
-0.6,0.5,0.4,8.6,-1.9,34.5,151.8,155.7,
-0.6,0.3,0.5,8.3,-58.8,-42.0,7.4,72.7,
-2.0,-0.2,1.3,24.3,-20.8,-88.1,-14.0,91.6,
-0.4,-0.2,0.2,5.4,23.0,-18.3,-52.6,60.3,
-0.1,0.1,0.2,2.9,-1.8,21.2,-119.3,121.2,
-1.2,0.3,0.7,13.9,44.0,46.1,152.5,165.3,
-0.4,0.1,0.3,5.2,47.3,59.1,129.4,149.9,
-1.3,0.2,0.7,15.0,-14.9,17.2,-51.1,56.0,
-1.3,-0.1,0.9,16.4,-9.0,-130.5,-15.4,131.7,
-0.7,0.3,0.7,9.8,68.6,78.0,45.2,113.3,
-0.6,0.4,0.5,9.0,-21.4,22.0,-126.3,130.0,
-0.8,0.5,0.5,10.5,-23.8,32.4,-25.0,47.4,
-0.5,0.2,0.3,6.6,47.0,92.3,205.8,230.4,
-0.6,0.0,0.5,7.6,1.5,39.5,0.5,39.5,
-1.2,-0.7,0.9,17.1,-19.8,123.0,-153.1,197.4,
-0.7,-0.3,0.3,8.3,-0.6,10.0,-5.2,11.3,
-0.3,0.1,0.1,3.2,48.8,-38.4,-68.7,92.6,
-1.4,0.6,0.6,16.4,45.6,-62.5,-110.9,135.2,
-1.2,0.3,0.4,13.4,37.2,38.2,193.7,200.9,
-0.5,0.1,0.4,6.1,-23.9,41.5,107.9,118.0,
-1.0,0.0,0.7,12.6,-58.3,-31.9,-23.1,70.3,
-1.1,-0.1,0.7,13.1,36.2,-47.6,-31.3,67.5,
-0.4,0.1,0.2,4.5,25.8,60.9,-50.6,83.3,
-0.7,0.4,0.4,9.4,-11.4,21.6,-151.9,153.9,
-1.5,0.6,0.4,16.7,-15.5,4.9,59.9,62.1,
-0.5,0.1,0.2,5.5,34.5,8.4,158.3,162.2,
-0.5,0.1,0.4,5.9,-32.0,-38.8,-29.0,58.0,
-1.3,-0.4,1.0,17.4,-43.5,3.1,-2.7,43.7,
-1.0,-0.1,0.4,10.9,42.4,28.7,-3.0,51.2,
-0.1,0.2,0.1,2.3,37.2,8.8,-68.2,78.2,
-1.9,0.4,0.7,20.5,5.0,103.2,116.7,155.9,
-0.4,-0.0,0.3,4.9,15.9,62.8,76.2,100.0,
-0.6,-0.1,0.4,7.3,10.6,19.8,-97.2,99.8,
-0.9,-0.3,0.3,9.7,-22.7,-90.9,-42.4,102.8,
-0.7,0.4,0.4,9.5,47.3,23.0,83.2,98.4,
-0.2,0.3,0.2,4.0,-16.0,17.5,-41.4,47.7,
-2.0,0.9,0.6,22.7,-18.9,34.7,43.0,58.4,
-0.8,0.0,0.2,7.8,-10.0,38.1,86.1,94.7,
-0.2,-0.1,0.2,2.6,-15.8,-16.3,-47.9,53.1,
-0.9,0.1,0.6,11.2,3.6,89.9,16.6,91.4,
0.3,0.2,-0.0,3.4,-2.4,-23.7,-34.0,41.5,
-1.2,0.4,0.5,13.7,32.2,65.5,22.6,76.4,
-2.0,0.7,0.4,22.0,42.5,50.6,171.1,183.4,
-0.4,0.0,0.1,3.7,27.1,-2.2,17.5,32.3,
-0.8,0.2,0.4,8.8,-39.2,-28.4,-113.6,123.5,
-1.3,0.2,0.7,15.1,-82.5,-43.3,-61.3,111.5,
-0.2,0.1,0.2,2.6,14.4,2.6,25.4,29.3,
-2.0,0.6,0.6,21.9,-4.1,-3.5,28.9,29.4,
-0.9,-0.0,0.2,9.5,7.6,46.8,76.3,89.8,
-0.1,-0.1,0.1,2.1,-4.7,-47.8,-67.8,83.1,
-0.5,0.4,0.4,7.7,25.7,75.7,40.7,89.7,
0.2,0.2,0.0,2.6,-1.8,16.8,69.6,71.6,
-2.0,0.2,0.8,21.8,-7.6,-109.5,0.5,109.7,
-0.0,-0.0,0.1,1.0,-5.6,-28.5,-64.4,70.7,
Tap detected
-0.2,0.3,0.3,4.8,-6.9,-18.5,-103.5,105.4,
-1.0,0.3,0.7,12.4,-31.9,37.3,67.6,83.5,
-0.4,0.1,0.4,5.3,26.7,-3.9,162.2,164.5,
-0.6,-0.1,0.3,6.5,18.3,-62.6,26.9,70.5,
-1.8,0.1,1.0,20.2,22.6,-4.4,-133.2,135.1,
-1.2,0.4,0.9,15.0,-24.4,-9.5,-2.2,26.3,
0.0,0.4,0.1,3.8,-46.7,-1.5,5.7,47.1,
-0.4,0.6,0.7,9.9,-49.4,6.8,-36.2,61.6,
-1.8,0.3,1.3,22.2,84.2,83.5,163.1,201.7,
-0.5,0.1,0.6,7.5,79.9,56.3,65.3,117.6,
-0.4,-0.1,0.3,5.3,19.8,6.2,-96.1,98.3,
-2.0,0.5,1.1,23.4,7.4,-109.2,-114.3,158.2,
-0.5,0.3,0.3,7.1,-17.9,63.9,41.4,78.2,
0.2,0.4,-0.1,4.9,-58.4,-11.9,-5.9,59.9,
-0.7,0.6,0.8,11.5,-54.0,-2.8,71.9,90.0,
-1.6,0.4,1.1,20.1,39.2,-71.7,103.8,132.2,
-0.3,-0.2,0.1,4.1,43.5,12.7,19.2,49.3,
-0.9,-0.2,0.3,9.8,50.7,77.6,-163.6,188.0,
-2.0,0.7,0.8,22.9,-24.1,-96.2,-130.1,163.6,
-0.2,0.5,0.1,5.2,-43.2,18.9,75.0,88.7,
0.3,0.4,-0.1,5.2,-72.0,14.6,79.6,108.3,
-1.4,0.4,1.0,17.5,-37.4,-20.1,92.9,102.1,
Tap detected
-1.5,-0.0,0.7,16.1,44.5,-49.9,30.3,73.4,
-0.3,-0.1,0.1,3.0,41.4,30.5,-59.1,78.3,
-1.3,0.7,0.2,14.9,-77.2,-78.2,-41.7,117.6,
-0.1,0.5,0.0,5.4,1.4,8.5,182.6,182.8,
0.0,0.2,0.2,2.6,-6.4,29.4,125.6,129.2,
-0.7,0.0,0.3,7.5,75.1,-17.7,2.5,77.1,
-0.4,-0.0,0.3,4.9,-2.8,-13.2,-136.8,137.4,
-1.6,0.5,1.1,19.9,-82.6,-1.3,-250.0,263.3,
-1.0,0.3,0.2,10.7,-36.0,10.0,4.5,37.6,
0.0,0.4,0.0,3.8,18.1,25.5,122.8,126.7,
-0.2,0.3,0.4,6.1,-8.5,10.6,125.3,126.1,
-2.0,0.4,1.3,24.5,50.0,21.3,143.9,153.8,
