-0.1,0,-1,10.2,,,,,212,-1.3,0.4,0.1,1.3
-0.2,0,-1,10.1,,,,,213,-3.5,-0.5,2.8,4.5
-0.1,0,-1,10.3,,,,,214,-1,6.5,1.2,6.7
-0.1,0,-1,10.2,,,,,215,-1.7,0.3,0.3,1.7
-0.1,0,-1,10.4,,,,,216,-1.3,-0.2,0.3,1.4
-0.1,0,-1,10.4,,,,,217,-1.7,-0.2,0.3,1.7
-0.1,0,-1,10.5,,,,,218,-1.5,0.3,0,1.5
-0.1,0,-1,10.4,,,,,219,-1.4,0.3,0.7,1.6
-0.1,0,-1,10.3,,,,,220,-1,0.4,0.1,1.1
-0.1,0,-1,10.5,,,,,221,-1.5,0,0.1,1.6
-0.1,0,-1,10.3,,,,,222,-1.2,0.5,0.2,1.3
-0.1,0,-1,10.4,,,,,223,-1.2,0.1,-0.1,1.2
-0.1,0,-1,10.4,,,,,224,-1.6,0.2,0.1,1.6
-0.1,0,-1,10.4,,,,,225,-1.4,0.3,0.2,1.5
-0.1,0,-1,10.4,,,,,226,-1.3,0,0.2,1.3
-0.1,0,-1,10.4,,,,,227,-1.4,0.3,0,1.4
-0.1,0,-1,10.3,,,,,228,-1.5,0.1,0,1.5
-0.1,0,-1,10.5,,,,,229,-1.3,0.1,-0.1,1.3
-0.1,0,-1,10.4,,,,,230,-1.5,0.4,0.1,1.6
-0.1,0,-1,10.4,,,,,231,-1.4,0.2,0.3,1.4
-0.1,0,-1,10.4,,,,,232,-1.3,-0.1,0,1.3
-0.1,0,-1,10.4,,,,,233,-1.5,0.2,0,1.6
-0.1,0,-1,10.4,,,,,234,-1.5,0.1,-0.1,1.5
-0.1,0,-1,10.5,,,,,235,-1.8,-0.1,-0.1,1.8
-0.1,0,-1,10.4,,,,,236,-1.5,-0.3,0,1.5
-0.1,0,-1,10.4,,,,,237,-1.4,0.2,-0.2,1.4
-0.1,0,-1,10.4,,,,,238,-1.4,0.2,0,1.4
-0.1,0,-1,10.3,,,,,239,-1.4,0.3,0,1.4
-0.1,0,-1,10.4,,,,,240,-1.5,0,0.1,1.5
-0.1,0,-1,10.5,,,,,241,-1.4,0.3,0.1,1.4
-0.1,0,-1,10.3,,,,,242,-1.4,-0.1,0.1,1.4
-0.1,0,-1,10.4,,,,,243,-1.6,-0.3,0,1.6
-0.1,0,-1,10.4,,,,,244,-1.4,-0.3,0.4,1.5
-0.1,0,-1,10.5,,,,,245,-2.3,-14.3,3.9,15
-0.1,0,-1,9.9,,,,,246,-5.1,-25.3,1.5,25.9
-0.2,0.1,-1.1,11,,,,,247,-1,-8.3,-4.9,9.7
-0.2,0,-1,10.6,,,,,248,-0.9,-12.9,-4.7,13.8
-0.3,0,-1,10.2,,,,,249,-1.2,-0.4,-2.5,2.8
-0.2,0,-1,10.3,,,,,250,0.1,12.6,-3.4,13.1
-0.2,0,-1,10.6,,,,,251,-6.1,-2.3,-7.7,10
-0.3,0,-1,10.4,,,,,252,-8.1,-14.6,-9.9,19.4
-0.2,0,-1,10,,,,,253,-5.5,2,-7,9.1
-0.3,0,-1,10.3,,,,,254,-2.4,0.4,-4.5,5.1
-0.2,0,-1,10.5,,,,,255,3.2,18,2.1,18.4
-0.2,0,-1,10.6,,,,,256,0.4,31.4,2.6,31.5
-0.1,0,-1.1,11.3,,,,,257,11.6,115.5,26.2,119
0.2,0,-1.1,11,,,,,258,11.7,74.5,7.3,75.8
0.2,-0.1,-1.1,10.7,,,,,259,2.9,5.6,4.3,7.6
0.1,-0.1,-1,10.2,,,,,260,-10.8,-76,-12.9,77.8
-0.1,0,-1.1,11.2,,,,,261,-29.8,-128.1,-6.4,131.6
-0.1,0,-0.9,9.4,,,,,262,-7.3,-12,4,14.6
-0.3,0,-1,10.3,,,,,263,0.6,-20,-4.9,20.6
-0.3,0,-1,10.3,,,,,264,1,16.9,5.8,17.9
-0.2,0,-1,10.6,,,,,265,1.2,25.9,7,26.9
-0.2,0,-1,10.4,,,,,266,-1.5,4.6,6.3,8
-0.2,0,-1,10.4,,,,,267,-2.9,-8.5,4.2,9.9
-0.2,0,-1,10.3,,,,,268,-0.1,-1.9,5.2,5.5
-0.2,0,-1,10.4,,,,,269,0.2,-0.4,3.7,3.8
-0.2,0,-1,10.3,,,,,270,-1.7,-2.1,1.3,3
-0.2,0,-1,10.3,,,,,271,-1.8,-6.9,1.8,7.4
-0.2,0,-1,10.3,,,,,272,-0.8,2.3,0.9,2.6
-0.2,0,-1,10.4,,,,,273,-1.2,2,0.3,2.4
-0.2,0,-1,10.4,,,,,274,-1.8,0,-0.6,1.9
-0.2,0,-1,10.3,,,,,275,-1.1,2.1,-0.1,2.4
-0.2,0,-1,10.5,,,,,276,-0.9,2.2,0.5,2.4
-0.2,0,-1,10.4,,,,,277,-1,1.4,0.6,1.9
-0.2,0,-1,10.4,,,,,278,-1,0,0.5,1.1
-0.2,0,-1,10.4,,,,,279,-1.3,-0.5,0.4,1.5
-0.2,0,-1,10.3,,,,,280,-1.3,0.5,0.3,1.4
-0.2,0,-1,10.4,,,,,281,-1.5,0.1,0.2,1.5
-0.2,0,-1,10.4,,,,,282,-1.1,0.8,0.2,1.4
-0.2,0,-1,10.3,,,,,283,-1.6,0.2,0,1.6
-0.2,0,-1,10.3,,,,,284,-1.3,1.4,0.3,1.9
-0.2,0,-1,10.4,,,,,285,-1.6,0.5,-0.4,1.7
-0.2,0,-1,10.5,,,,,286,-1.2,-0.3,0.2,1.3
-0.2,0,-1,10.4,,,,,287,-1.7,0,-0.5,1.8
-0.2,0,-1,10.4,,,,,288,-1.4,0.4,0.2,1.5
-0.2,0,-1,10.4,,,,,289,-1.7,-0.3,0.3,1.7
-0.2,0,-1,10.4,,,,,290,-1.8,-1.2,-0.1,2.2
-0.2,0,-1,10.4,,,,,291,-1.5,0.9,0,1.7
-0.2,0,-1,10.4,,,,,292,-1.2,0.4,0,1.2
-0.2,0,-1,10.4,,,,,293,-1.3,0.8,-0.1,1.5
-0.2,0,-1,10.4,,,,,294,-1.4,-0.2,0,1.4
-0.2,0,-1,10.4,,,,,295,-1.5,0.3,0.5,1.6
-0.2,0,-1,10.4,,,,,296,-1.6,-0.1,0.4,1.7
-0.2,0,-1,10.4,,,,,297,-1.5,0.3,0,1.5
-0.2,0,-1,10.4,,,,,298,-1.6,0.1,0.2,1.6
-0.2,0,-1,10.4,,,,,299,-1.2,-0.1,0,1.2
-0.2,0,-1,10.4,,,,,300,-1.6,0,0.1,1.7
-0.2,0,-1,10.4,,,,,301,-1.5,0.1,0.2,1.5
-0.2,0,-1,10.3,,,,,302,-1.3,0,0.2,1.3
-0.2,0,-1,10.4,,,,,303,-1.6,0.2,0.2,1.6
-0.2,0,-1,10.4,,,,,304,-1.7,0,0.1,1.7
-0.2,0,-1,10.3,,,,,305,-1.1,0.2,-0.2,1.1
-0.2,0,-1,10.4,,,,,306,-1.1,0.1,0.1,1.1
-0.2,0,-1,10.4,,,,,307,-1.4,0.4,0.1,1.5
-0.2,0,-1,10.4,,,,,308,-1.6,0,-0.1,1.6
-0.2,0,-1,10.4,,,,,309,-1.4,0.3,0.1,1.5
-0.2,0,-1,10.3,,,,,310,-1.5,0.4,0.2,1.6
-0.2,0,-1,10.3,,,,,311,-1.4,0,-0.1,1.4
-0.2,0,-1,10.4,,,,,312,-1.3,0.6,0.2,1.4
-0.2,0,-1,10.4,,,,,313,-1.4,0.4,0,1.4
-0.2,0,-1,10.4,,,,,314,-1.7,-1.1,0,2
-0.2,0,-1,10.2,,,,,315,-0.2,-4.7,0.5,4.8
-0.2,0,-1,10.3,,,,,316,0.1,-10.4,1.7,10.5
-0.2,0,-1,10.5,,,,,317,0.6,-5.7,3.7,6.8
-0.2,0.1,-1,10.3,,,,,318,-3.4,-8.1,-3,9.3
-0.2,0,-1,10.2,,,,,319,-2.8,-4.1,-2.2,5.5
-0.2,0,-1,10.2,,,,,320,-2.9,-10.2,-3,11
-0.2,0,-1,10.6,,,,,321,4,7.5,7.7,11.5
-0.3,0.1,-1,10.1,,,,,322,-0.4,6.9,0.6,6.9
-0.2,0,-1,10.3,,,,,323,0,30.3,1,30.3
-0.3,-0.2,-1,10.5,,,,,324,-11.1,28.1,-5.9,30.8
-0.2,0.2,-1.1,11.6,,,,,325,-19.2,1.9,-27.3,33.4
0,-0.1,-0.9,9,,,,,326,-6.7,-25,-37.4,45.5
-0.2,0.2,-1,10.3,,,,,327,-7.8,-15.8,-14,22.5
-0.1,0.1,-1.1,11.5,,,,,328,2.4,-17.4,11.6,21
-0.2,0.1,-1,10.8,,,,,329,-1,-29.6,9.4,31.1
-0.3,0.1,-1,10.4,,,,,330,-4.1,-20.7,10.9,23.7
-0.4,0.1,-1,10.6,,,,,331,-17.5,-25.7,-7.5,32
-0.4,-0.1,-1,10.4,,,,,332,-32.4,32.7,-8.8,46.9
-0.2,0.2,-1,10.1,,,,,333,-15.4,-1.9,6.8,16.9
-0.2,0.2,-0.9,9.2,,,,,334,3.1,-12.1,1.6,12.6
-0.3,0.1,-0.9,9.9,,,,,335,19.5,-4.4,-23.2,30.7
-0.5,0.1,-1.1,11.6,,,,,336,6.7,24.3,-0.2,25.2
-0.2,0.1,-1,10.1,,,,,337,-7.4,0.2,1.3,7.5
-0.3,0.1,-0.9,10,,,,,338,0.3,-5.6,-12.5,13.7
-0.3,0.1,-1,10.7,,,,,339,-2.2,-0.7,-5.1,5.6
-0.3,0.1,-0.9,10,,,,,340,-0.2,-9,0.7,9.1
-0.4,0.1,-1,10.3,,,,,341,6.3,2.5,-1.3,6.9
-0.3,0.1,-1,10.5,,,,,342,-3.3,0.6,1.7,3.8
-0.3,0.1,-1,10.1,,,,,343,-2.6,-3.1,-2.8,4.9
-0.4,0.1,-1,10.3,,,,,344,-3.3,3.1,0.4,4.5
-0.3,0.1,-1,10.2,,,,,345,0.4,21.6,4.9,22.1
-0.3,0.1,-1,10.5,,,,,346,-1,10.2,2.7,10.6
-0.3,0.1,-1.1,11.8,,,,,347,-11.9,-17.7,0,21.3
-0.3,0.1,-1.5,15,,,,,348,-82,-0.8,18.6,84.1
-0.4,0.2,-1.3,13.3,,,,,349,-194.6,-81,34.9,213.6
-0.3,0.3,-0.6,7.2,,,,,350,-227.9,-118,42.2,260.1
-0.3,0.6,-0.2,6.9,,,,,351,-190.3,-101.5,47.6,220.9
-0.2,0.8,0.3,8.9,,,,,352,-146.3,-29.6,3,149.3
-0.2,0.7,0.6,9.5,,,,,353,-97.1,-38.1,-22.2,106.6
-0.4,0.5,0.4,7.9,,,,,354,-82.4,-109,-12,137.2
-0.5,0.7,1,13.6,,,,,355,-66.3,-236.6,27.6,247.2
0.4,0.5,0.4,7.5,,,,,356,4.5,4.8,-2.1,6.9
0,0.6,0.8,9.7,,,,,357,0.3,40.9,-7.9,41.6
-0.1,0.6,0.8,10,,,,,358,0.8,6.6,-3,7.3
-0.1,0.6,0.8,10,,,,,359,-2.1,1.6,-1,2.9
-0.1,0.6,0.8,9.8,,,,,360,-0.5,3.1,1.2,3.3
-0.1,0.6,0.7,9.8,,,,,361,-1.8,0.5,1,2.1
-0.1,0.6,0.7,9.7,,,,,362,-0.4,0.6,-1.7,1.9
-0.1,0.6,0.8,9.7,,,,,363,-0.5,-0.5,-0.3,0.8
-0.1,0.6,0.8,9.7,,,,,364,-1.7,0.8,0.4,1.9
-0.1,0.6,0.8,9.8,,,,,365,-0.8,0.4,-0.2,0.9
-0.1,0.6,0.8,9.8,,,,,366,-1.3,-0.4,0.3,1.4
-0.1,0.6,0.8,9.8,,,,,367,-1.4,-0.3,-0.6,1.6
-0.1,0.6,0.8,9.8,,,,,368,-1.5,0.2,0.4,1.6
-0.1,0.6,0.8,9.8,,,,,369,-1.1,0.3,-0.4,1.2
-0.1,0.6,0.8,9.8,,,,,370,-1,0.3,0.1,1
-0.1,0.6,0.8,9.8,,,,,371,-1.7,0.1,0,1.7
