Device Started
MPU6050 connection successful
-0.5,-0.0,0.9,10.3,0.0,5.3,-0.0,5.3,
-0.4,-0.0,0.9,10.0,-2.1,6.0,1.7,6.5,
-0.4,-0.0,0.9,9.7,-2.4,1.0,1.6,3.1,
-0.4,-0.0,0.9,10.0,-2.1,9.6,2.1,10.0,
-0.4,-0.0,0.9,10.0,-1.5,3.5,1.5,4.1,
-0.4,-0.0,0.9,9.9,-0.7,7.9,0.3,8.0,
-0.4,-0.0,0.9,10.0,-1.1,18.8,0.2,18.8,
-0.4,-0.0,0.9,9.9,-1.0,7.1,0.3,7.1,
-0.4,-0.0,0.9,9.6,-2.2,-10.3,0.8,10.5,
-0.5,-0.0,0.9,9.8,-2.1,3.2,-0.0,3.8,
-0.5,-0.0,0.9,9.9,-2.8,4.7,-0.0,5.5,
-0.5,-0.0,0.9,9.9,-1.2,2.7,-0.3,3.0,
-0.5,-0.0,0.9,9.9,0.5,10.7,-1.2,10.8,
-0.5,-0.0,0.9,10.0,1.4,3.0,-0.8,3.4,
-0.4,-0.0,0.9,9.7,-4.5,0.9,3.4,5.7,
-0.5,-0.0,0.9,9.9,-2.8,-2.8,0.4,3.9,
-0.5,-0.0,0.9,9.9,-2.4,5.1,0.8,5.7,
-0.5,-0.0,0.9,9.9,-2.3,6.5,0.6,6.9,
-0.5,-0.0,0.9,9.9,-1.9,2.0,0.5,2.8,
-0.5,-0.0,0.9,9.9,-2.5,0.2,0.6,2.6,
-0.5,-0.0,0.9,9.9,-3.0,3.9,0.9,5.0,
-0.5,-0.0,0.8,9.9,-2.2,3.4,0.2,4.1,
-0.5,-0.0,0.8,9.8,-2.6,1.6,0.4,3.1,
-0.5,-0.0,0.8,9.8,-3.1,1.8,0.5,3.6,
-0.5,-0.0,0.8,9.8,-2.5,1.4,0.3,2.9,
-0.5,-0.0,0.9,9.9,-2.5,2.0,0.5,3.2,
-0.5,-0.0,0.8,9.9,-2.3,1.3,0.7,2.7,
-0.5,-0.0,0.8,9.8,-2.7,1.1,0.7,3.0,
-0.5,-0.0,0.8,9.9,-1.8,1.3,0.4,2.2,
-0.5,-0.0,0.8,9.9,-2.1,1.2,0.8,2.6,
-0.5,-0.0,0.8,9.9,-2.1,0.8,0.6,2.3,
-0.5,-0.0,0.8,9.9,-1.0,0.4,0.7,1.3,
-0.5,-0.0,0.8,9.9,-1.5,-0.2,0.4,1.6,
-0.5,-0.0,0.8,9.9,-2.3,0.4,0.6,2.4,
-0.5,-0.0,0.8,9.9,-2.2,0.7,0.4,2.3,
-0.5,-0.0,0.8,9.8,-2.3,0.2,0.4,2.3,
-0.5,-0.0,0.8,9.8,-2.2,0.3,0.2,2.2,
-0.5,-0.0,0.8,9.9,-1.9,1.3,-0.1,2.4,
